post_id,timestamp,username,post_type,topic,content_length,likes,shares,comments,engagement_rate,account_age_days,posts_per_day,avg_post_interval,follower_count,following_count,verified,sentiment_score,toxicity_score,contains_hashtags,contains_links,language,is_anomaly,anomaly_type
b819a7e2-1eae-40f3-9918-13d2b09f69a8,2025-04-18 19:09:23,user_610,image,education,133,29,8,21,0.163,3500,5.72,283,25935,2781,0,-0.64,0.06,1,0,es,0,
1a76be18-fc76-4834-a99d-be786d030dd5,2025-04-24 03:09:23,user_568,link,entertainment,123,20,3,6,0.089,3422,0.48,484,2544,3552,0,-0.15,0.69,1,0,en,1,
3b89503a-6a00-4a9a-9300-8ddeea7fe683,2025-04-29 13:54:23,user_349,image,finance,163,25,4,10,0.238,3305,0.57,1073,30650,3006,0,0.98,0.58,0,0,en,0,
806251bb-d276-489a-8fa8-817e46df90db,2025-06-03 16:23:23,user_492,link,finance,144,33,6,10,0.015,1361,4.29,1208,40585,4999,0,0.59,0.1,0,0,de,0,
a59ef33f-543b-4336-808a-030b49cac424,2025-06-06 08:21:23,user_234,link,memes,159,36,7,11,0.165,752,1.42,1195,12280,565,0,0.13,0.66,1,1,en,0,
bec067d1-e4e4-414e-95cb-6072ccb59a61,2025-02-22 04:59:23,user_592,link,memes,139,23,6,14,0.435,2367,2.4,922,70590,942,0,-0.46,0.2,0,1,es,0,
0ed80df0-36ff-4884-9a10-15defa26a2a1,2025-06-21 11:58:23,user_18,link,health,59,35,5,11,0.199,1623,0.62,855,68080,1633,0,-0.8,0.76,0,0,en,0,
e31ef815-8893-4bb6-a0cc-452ec5fe9cff,2025-02-19 15:45:23,user_545,video,health,141,26,4,6,0.159,1224,5.64,385,43601,1285,1,0.51,0.49,0,0,en,0,
1109943d-b80c-498b-ac57-d8ae2867ab85,2025-03-15 12:57:23,user_928,link,politics,143,33,4,10,0.478,3597,1.14,787,24790,1284,0,-0.79,0.02,0,0,en,0,
b1b04863-15d2-48ab-a02b-ca1f2ac4d910,2025-02-03 17:27:23,user_240,video,politics,152,35,3,3,0.214,1515,1.27,611,51383,1888,0,-0.35,0.66,1,0,en,0,
1d2e53b7-f30f-4309-b3f0-5a3891dbcfac,2025-01-18 01:38:23,user_853,text,entertainment,110,27,4,16,0.414,3438,5.47,501,17453,142,0,0.5,0.63,0,1,en,0,
92d3bebb-d97e-400b-b9d9-7cdbd180870a,2025-05-31 06:20:23,user_954,video,health,80,38,3,9,0.423,362,7.36,944,4388,527,0,-0.41,0.23,1,1,es,0,
871b2e62-eb1d-4720-8a55-71f1cb5dbd67,2025-04-24 16:34:23,user_701,link,health,171,33,4,9,0.327,1165,9.0,1360,80114,241,0,-0.77,0.42,1,1,en,0,
f5411daf-e257-4312-b3a7-359a80b87301,2025-04-19 08:19:23,user_726,link,entertainment,126,33,4,6,0.357,1536,5.02,665,21533,3569,1,-0.73,0.67,1,0,en,0,
d06fd941-5359-4698-9891-3ad04660e68c,2025-02-09 00:54:23,user_349,link,politics,148,27,6,8,0.051,2754,3.06,568,3573,4511,0,-0.91,0.99,1,1,zh,0,fake_news
29746849-943b-4ebb-ae31-6492820f083e,2025-01-27 12:34:23,user_168,video,memes,125,25,7,7,0.056,2112,7.34,619,96309,195,0,-0.25,0.07,1,0,en,0,bot
9d467bbb-2854-4cd7-ad4d-117d69ac5d9d,2025-04-19 04:45:23,user_98,image,entertainment,139,35,6,10,0.064,2789,5.08,1130,20541,1961,1,0.75,0.63,0,1,en,0,
96d5e8f9-bffc-4c07-a1eb-52dbee919e75,2025-02-08 17:44:23,user_722,video,memes,117,35,4,2,0.305,133,7.05,1066,31744,94,0,0.33,1.0,1,0,en,0,
e9645c73-ea55-4132-92a3-bc425ee40e7c,2025-02-02 05:00:23,user_88,video,health,91,28,5,11,0.111,3291,3.07,1372,52853,1316,0,-0.94,0.47,1,0,en,0,
4c0b196e-a119-4450-815c-7867859687e9,2025-03-08 18:40:23,user_554,image,entertainment,163,37,3,9,0.439,848,7.9,1228,21690,3847,0,-0.36,0.82,1,0,en,0,
200e2fef-d673-4eaa-af67-a06ff4b3824e,2025-03-19 17:01:23,user_609,text,politics,109,22,5,11,0.259,3601,1.4,567,11735,4876,1,0.76,0.41,0,0,en,0,
0a0fa3bc-f3ed-4442-86bc-ef78cac65610,2025-03-05 21:37:23,user_420,image,health,148,20,8,13,0.259,119,5.89,1423,91964,4933,0,-0.88,0.63,1,0,fr,0,
c3ddf1c3-9c3c-45f9-a3b1-16bc19aaf252,2025-04-17 08:09:23,user_680,link,sports,160,29,6,4,0.353,96,4.23,499,14958,2702,0,0.16,0.19,1,0,en,0,
0a8e95c3-1f42-47f7-9a12-417bf3962e88,2025-05-11 14:43:23,user_535,link,health,110,30,7,14,0.362,3245,8.68,670,37095,4764,0,0.37,0.48,1,0,en,0,
1993165f-d226-4a00-9d14-0f7a033d89b4,2025-02-25 14:41:23,user_298,video,memes,79,26,7,10,0.436,2305,6.38,1233,39174,2201,0,0.53,0.52,1,1,en,0,
4c7b037b-fc13-499e-a9e3-1e86b9705c25,2025-05-04 18:02:23,user_927,link,politics,261,40,2,11,0.206,1786,8.48,335,78612,945,0,0.64,0.28,1,0,en,0,
c1d6f18c-f5f6-4ea7-af02-50606d6ed80e,2025-05-16 18:01:23,user_295,image,technology,113,31,3,6,0.122,2577,0.95,911,36133,3866,0,0.72,0.1,1,0,en,0,
fb4cf862-23fb-4bb9-9568-7cdb48a81ad2,2025-03-09 14:42:23,user_175,link,education,171,33,4,10,0.405,3077,4.14,180,29850,2010,0,0.93,0.45,1,1,en,0,
0e65c4c6-03e3-4ae7-ba38-3ee2331fefe6,2025-04-15 01:43:23,user_667,link,memes,236,22,5,11,0.289,2297,9.17,464,49204,3053,1,0.26,0.35,1,1,es,0,
f4ed9a3e-e4ac-495e-a2e7-6a99e0753e0f,2025-06-08 02:32:23,user_302,video,politics,179,24,6,8,0.476,3605,0.5,498,43072,3275,0,-0.36,0.11,0,0,en,0,
f75b2d2c-4244-4872-a02a-117943fec6d8,2025-01-13 11:27:23,user_400,text,education,124,25,8,16,0.027,3317,9.39,733,73266,4633,0,-0.08,0.01,1,1,en,0,
9960f5c7-63ff-4a1a-92e8-85e010d82171,2025-06-04 14:56:23,user_284,video,politics,136,37,5,9,0.097,3374,7.2,428,3247,3372,0,0.14,0.37,0,1,fr,0,
327142d2-71bb-4de9-821d-45d6d8bbeff5,2025-05-31 05:34:23,user_754,image,education,98,25,5,5,0.474,707,8.37,1172,82775,4406,0,-0.6,0.67,0,0,zh,1,
a7ecc76a-8354-467f-ab4e-c212d772092f,2025-03-01 09:04:23,user_961,link,health,184,26,4,18,0.245,520,9.06,429,34589,3814,0,0.89,0.33,1,1,en,0,
8dce6077-3120-4a93-a90d-e396510939bc,2025-02-08 19:15:23,user_527,link,politics,168,29,4,10,0.34,3492,7.85,402,72048,1837,0,-0.12,0.88,1,0,en,0,
95ad1829-12c3-48c6-a0dd-335d63e32ddd,2025-03-06 10:12:23,user_796,link,entertainment,114,31,5,3,0.317,1818,6.47,713,1047,25,0,-0.19,0.81,1,1,en,0,
10df8e4f-fdb6-4903-a942-b5a72353d6a6,2025-06-02 01:49:23,user_530,image,education,87,30,5,16,0.139,1620,9.43,1269,60686,4892,1,0.25,0.69,0,0,en,0,
6bf126bd-56a2-4715-8b08-853a060993c9,2025-06-16 12:21:23,user_305,image,technology,73,37,2,11,0.278,2068,5.0,1043,11006,3705,0,0.7,0.62,1,1,en,0,
e938a147-cfef-4932-ab62-e61dbc279b6f,2025-03-09 04:56:23,user_635,text,entertainment,189,33,9,9,0.229,3314,7.71,1238,26067,4745,0,0.94,0.83,1,0,en,1,
97cc9024-6126-4207-837b-942db0c56b65,2024-12-29 16:58:23,user_770,image,memes,146,28,4,7,0.071,2605,2.32,1224,97423,637,0,-0.08,0.7,1,1,es,0,
9995726a-a53e-4c79-a3ad-72b3c647bf9f,2025-01-08 22:18:23,user_962,text,health,150,39,6,4,0.265,2910,0.22,180,55438,1826,0,0.39,0.61,1,1,en,0,
973c77ea-bcd3-43a0-b4e0-5b26f635c49a,2025-01-14 01:13:23,user_923,link,politics,98,36,3,9,0.027,2108,9.14,277,48744,661,0,-1.0,0.95,1,0,de,0,
0d719a4b-2f3a-48fa-b1cf-fe7228375324,2025-02-24 20:44:23,user_860,text,health,66,29,3,10,0.265,1889,3.67,627,89203,191,0,-0.64,0.24,0,1,en,0,
aa29f87d-7f2b-442f-b433-f095321a6449,2025-01-26 04:21:23,user_687,image,finance,188,28,4,6,0.306,2531,1.24,27,43403,389,0,0.99,0.13,1,0,en,0,
16bb8b59-d594-4120-a451-fd9cccb8ba0b,2025-05-20 07:38:23,user_630,text,finance,142,28,5,8,0.067,1143,8.43,130,8858,2200,0,-0.76,0.14,1,0,en,0,
8aaa4ef3-6383-4dc1-bdba-1a385c10e7ae,2025-05-19 20:45:23,user_742,link,sports,185,23,2,12,0.172,196,0.14,1367,87419,1739,0,0.28,0.0,1,1,en,0,
e1a30965-cfed-4319-9b55-2a46816538a6,2025-02-15 16:57:23,user_469,link,memes,120,40,5,19,0.198,3245,1.8,1315,4078,910,0,0.21,0.61,1,1,en,0,
ee25a966-0a02-415d-8b07-dbdc3c8947c5,2025-04-03 20:04:23,user_597,text,technology,128,29,6,10,0.023,3535,6.86,662,13560,4438,0,0.28,0.18,1,1,en,0,
cdee49ce-eae2-4bea-8325-10e47fa467b4,2025-01-06 12:05:23,user_380,video,technology,175,23,6,8,0.05,893,3.13,1428,49939,4240,0,0.11,0.97,1,1,en,0,
922eff66-4f7a-44fc-bdec-664ed31da883,2025-06-06 00:42:23,user_449,image,technology,176,30,2,9,0.334,3497,0.95,97,7542,4019,0,0.28,0.18,0,1,en,0,
bb3dadda-2fe1-45d5-9cd2-918acb0259fa,2025-06-10 08:30:23,user_175,video,sports,179,32,2,7,0.34,1789,0.24,988,40085,1313,0,-0.97,0.97,0,1,fr,0,
35231eba-f08a-4c12-97da-e9c18be66a2f,2025-01-03 12:48:23,user_575,text,memes,125,36,5,9,0.165,3183,6.95,1349,98920,85,0,-0.46,0.42,0,0,en,0,
929a0848-1826-4713-8cd9-371782aad076,2025-03-16 11:37:23,user_933,image,sports,170,35,9,12,0.284,2955,8.53,1421,29130,4090,0,0.92,0.5,1,0,en,0,
d9741107-af43-44ab-ac89-50e7a8177117,2025-03-03 07:10:23,user_898,image,technology,195,32,2,12,0.425,1250,6.78,271,55673,4554,0,0.61,0.04,1,0,en,0,
fe9df3c7-55dd-4415-be75-1132b41b492e,2025-04-22 13:31:23,user_380,image,entertainment,134,22,10,11,0.167,2557,3.13,497,44522,2359,0,0.25,1.0,1,0,zh,0,
a67b5dba-1a6a-4f2f-8dae-c09019ba3197,2025-04-30 02:29:23,user_844,image,health,114,23,6,12,0.382,3582,1.01,607,34181,86,0,0.35,0.72,0,0,en,0,
8eb1569d-3035-46b8-b774-24f36a7e4dcb,2025-02-11 22:33:23,user_794,text,entertainment,207,26,7,10,0.478,870,8.44,80,72856,3303,0,0.26,0.38,1,1,es,0,
45a6c205-b7bb-4a50-90b8-e1790364d0c0,2025-03-29 15:51:23,user_912,video,finance,107,26,8,11,0.356,737,7.87,954,22252,4697,0,0.11,0.06,1,1,en,0,
ed0a523a-baeb-45c7-8248-214e1a2778d7,2025-02-05 10:51:23,user_503,text,entertainment,171,31,0,18,0.467,2762,7.1,628,36104,3861,0,0.84,0.99,1,1,en,0,
0e41938e-6eb8-4a70-99eb-8046b5f6f6e1,2025-05-18 05:07:23,user_337,text,memes,137,31,6,11,0.301,3396,5.07,1346,66891,1459,0,-0.66,0.15,1,1,en,0,
d6fcb89c-ec04-4516-a473-ec1ac0c962c2,2025-03-18 20:31:23,user_651,text,sports,47,37,4,17,0.223,547,8.75,569,68821,3944,0,0.62,0.06,1,0,en,0,
d75668db-2d65-4268-acd3-4221db7659e3,2025-02-12 18:34:23,user_728,link,health,196,38,4,12,0.411,898,0.54,110,94764,3705,0,-0.33,0.68,1,1,en,0,
f3bf1d76-310c-49f1-9fa4-3198bcb393c4,2025-05-27 00:15:23,user_585,link,memes,2,32,3,8,0.268,2458,6.33,986,64025,128,0,-0.02,0.88,0,0,en,0,
f3756930-d0cd-4494-8ed4-3e4b851eb38b,2025-06-16 00:15:23,user_357,video,technology,40,25,6,8,0.311,2152,6.19,409,74256,1981,0,0.35,0.47,0,0,en,0,
b52488d2-1fbb-4e10-92cb-1f619696699c,2025-05-31 17:09:23,user_773,text,health,166,26,2,8,0.353,1519,4.03,654,93375,2243,0,0.16,0.48,1,0,en,0,
3412dea8-1e07-4f69-97e0-9c16b3f62dfd,2025-05-20 02:05:23,user_533,image,health,166,29,7,13,0.145,1289,4.32,1323,14084,2463,0,0.56,0.66,1,0,zh,0,
ce55383e-c19b-4b9f-bac3-500af8e44d2c,2025-04-08 20:28:23,user_130,image,health,108,31,4,11,0.154,282,2.21,1067,56494,1207,0,-0.16,0.67,0,1,en,0,
e7bafda2-6e85-461a-a559-19df6dfd98e3,2025-03-15 18:30:23,user_969,link,education,147,17,6,4,0.142,608,3.69,248,87184,860,0,0.76,0.61,0,1,en,0,
cac12522-6797-48c2-90aa-af0c6bcb4f48,2025-02-14 10:37:23,user_531,image,technology,13,30,7,15,0.466,380,5.08,80,42463,338,0,-0.34,0.6,1,0,en,0,
0c85a60d-bf6e-40bb-8d08-629c48a9f260,2025-05-09 00:21:23,user_760,text,health,175,32,4,19,0.133,3499,3.5,554,46300,2596,0,-0.91,0.48,1,0,de,0,
84e258a1-06ad-460d-bd47-ffbf7850ddd7,2025-01-12 16:15:23,user_114,text,education,152,30,4,11,0.031,3584,1.32,752,28726,4250,0,-0.47,0.61,1,1,fr,0,
ca36530e-f293-41c4-a542-747e56e1cb98,2025-01-15 07:39:23,user_863,image,health,137,29,4,15,0.188,2374,1.18,1271,44300,2492,0,-0.31,0.12,1,1,es,0,
63a59676-e874-4163-b690-40650fbc6192,2025-02-05 17:59:23,user_607,video,memes,141,29,5,9,0.471,2845,2.3,1204,32713,1481,0,-0.71,0.62,1,0,zh,0,
da8e1d58-9319-4def-b4c1-0cdc1ad80e60,2025-01-19 14:56:23,user_53,image,health,164,27,4,4,0.095,3603,9.11,1285,43541,2204,0,0.43,0.69,1,1,en,0,
306aa81e-efc7-41aa-bd26-0bed20758a21,2025-01-20 23:03:23,user_184,text,education,138,30,2,13,0.099,3490,4.88,369,65625,4114,0,-0.93,0.05,1,0,en,0,
30438082-41e8-4eca-965b-d0d32f810ce1,2025-01-09 21:43:23,user_147,text,finance,46,29,5,13,0.205,2766,4.76,1200,49106,3130,0,-0.31,0.61,0,0,en,0,
64657da2-daa4-4a7d-a208-2afaf98fb15a,2025-03-13 23:28:23,user_74,video,politics,249,26,4,9,0.101,160,9.05,40,80131,3939,0,0.64,0.43,1,1,en,1,
b8c0bf14-dace-431c-8374-8424ac2c8c6d,2024-12-28 11:16:23,user_452,video,technology,200,27,5,13,0.066,3500,7.75,691,72139,2812,0,0.29,0.21,0,1,en,0,
68953a70-d5d6-45c6-a5cf-317871139bbd,2025-04-21 18:07:23,user_764,image,politics,75,35,5,6,0.216,2870,3.59,517,29288,3466,0,0.91,0.58,0,0,en,1,
75d02d2a-32dc-4ddc-a76d-296da14c5df0,2025-01-12 01:43:23,user_598,link,politics,122,37,2,13,0.296,336,1.98,1289,70959,1722,0,0.63,1.0,0,0,en,0,
4890980a-25ac-4e87-b446-a957724a4153,2025-04-18 08:32:23,user_474,text,sports,128,34,4,9,0.092,1656,6.78,199,4538,4880,0,-0.26,0.25,1,1,de,0,
da77c600-7a22-4087-b25c-c3ed2f6b3008,2025-04-03 08:13:23,user_749,video,politics,193,32,8,6,0.455,3355,9.31,592,77624,3810,0,-0.75,0.79,1,0,fr,0,
64b34dee-7365-462e-8288-e0921c7793e0,2025-03-01 07:44:23,user_552,link,finance,32,36,2,7,0.138,2870,5.82,242,93364,1417,0,0.63,0.35,0,1,en,0,
baca491c-2636-491f-8717-b7af0c1b6b2d,2025-02-13 09:37:23,user_624,image,entertainment,115,29,3,15,0.087,2703,6.65,358,54010,225,0,0.1,0.87,0,1,en,0,
6fe7b825-cdc8-4229-8663-77595eb7c5b8,2025-06-02 14:36:23,user_677,video,entertainment,51,29,6,10,0.388,3021,5.91,1154,22017,2969,0,0.79,0.83,1,1,en,0,
d8c83bfc-a668-4830-85c2-9780d9469335,2025-01-09 04:06:23,user_919,text,politics,125,29,8,11,0.119,646,9.25,252,44094,4765,0,0.29,0.69,1,0,zh,0,
7b872450-a517-4d51-b625-70fac7bab9cf,2025-04-05 14:12:23,user_679,video,politics,116,23,3,4,0.38,852,8.5,879,18486,858,0,0.07,0.61,1,1,fr,0,
bee0dee8-a0aa-4b5e-957d-4da6eee1f644,2025-06-11 15:50:23,user_867,text,finance,143,21,3,6,0.337,830,2.7,658,51718,3253,0,0.94,0.01,0,1,de,0,
1e414b8b-72ff-4034-9882-861e704cb624,2025-03-28 02:11:23,user_647,text,finance,109,33,7,6,0.225,70,7.36,727,15148,4599,1,0.94,0.35,0,1,en,0,
e6021749-30d6-4b46-a1a3-35618643ac34,2025-04-08 17:00:23,user_859,link,politics,102,35,4,7,0.342,859,1.28,1060,30524,2544,0,-0.95,0.6,0,1,en,0,
65777057-2876-4c42-892e-86b68f876db8,2025-03-20 15:18:23,user_76,link,entertainment,170,34,7,8,0.495,2667,8.23,123,63758,4806,0,0.1,0.11,1,1,en,0,
505afb9b-af4d-475f-8ee3-c0a4606857c2,2025-01-05 10:36:23,user_840,text,technology,162,29,3,19,0.261,1097,1.48,590,98016,2185,0,-0.21,0.76,1,0,fr,0,
64ff7a34-3101-4238-a1fb-03e9b9b1044c,2025-01-01 14:22:23,user_141,link,education,167,29,7,9,0.383,2645,8.71,697,39143,2910,0,-0.88,0.64,1,0,en,0,
41035f4b-f6eb-477d-9124-acd4007ccfc7,2025-03-24 06:13:23,user_307,image,education,131,27,3,4,0.136,1125,9.72,1340,68254,3175,0,-0.81,0.2,1,0,es,0,
a91f2054-9da5-4160-a0d9-f40377540aa0,2025-01-31 00:14:23,user_542,image,education,111,33,3,13,0.491,114,1.88,539,57109,3701,0,0.15,0.81,1,1,en,0,
9096a627-b494-4443-8640-d102aa5f6740,2025-06-20 00:05:23,user_554,link,sports,134,31,4,11,0.312,3491,3.33,732,1091,2897,0,0.83,0.3,1,0,es,0,
ef9c9d0c-555d-477d-a6e0-614f5dc802f0,2025-05-24 14:18:23,user_193,video,entertainment,165,35,1,13,0.206,306,3.51,271,26942,1381,0,0.55,0.3,0,1,zh,0,
7c22eb49-ed93-446a-86c1-3c1b775dfc4f,2025-03-06 21:55:23,user_655,text,technology,31,29,9,10,0.284,3558,4.96,832,64926,4303,0,-0.39,0.88,0,0,zh,0,
64be4d83-083b-4c51-809c-e01400cbfba8,2025-05-05 01:53:23,user_624,video,entertainment,159,30,4,12,0.232,2066,0.77,1071,59389,3371,1,0.07,0.33,1,0,en,0,
4f87c5e2-55f9-4616-96dd-2258f4eb9818,2025-02-17 03:42:23,user_930,link,technology,155,27,5,8,0.012,3117,6.75,1046,78445,4427,0,-0.31,0.65,1,0,en,0,
3af97d36-8a6c-4fe4-a9bf-40a0e17feec2,2024-12-29 20:39:23,user_881,text,finance,143,33,6,7,0.377,239,1.79,995,20534,1877,0,0.14,0.04,1,1,en,0,
c19e967a-6a1c-4309-9ce3-c76391c301cd,2025-05-31 12:20:23,user_463,image,politics,132,39,6,12,0.085,172,8.97,997,63573,2650,0,0.24,0.92,1,1,en,0,
388b8c93-67a5-4ffe-9adb-774fef18a062,2025-05-02 06:08:23,user_921,link,politics,11,30,5,17,0.222,3493,8.72,1137,5277,1979,0,-0.83,0.01,1,0,en,0,
dc409969-b37f-41b6-9941-694650b1c67b,2025-06-15 17:06:23,user_84,image,technology,118,29,4,11,0.138,238,4.13,855,17826,4815,0,-0.28,0.24,0,0,de,0,
9540d192-862e-4a42-b231-1deb4a8fc97a,2024-12-31 23:41:23,user_474,image,finance,229,31,3,5,0.191,1678,3.93,412,46699,4043,0,-0.86,0.16,1,0,en,0,
983ad6e5-a317-4c88-a4f5-712f29f01d36,2025-03-12 22:00:23,user_15,video,entertainment,140,31,2,9,0.439,2515,4.34,367,68242,3534,0,-0.79,0.83,0,0,de,0,
a9f435f5-6662-4662-a280-d7e1c7354388,2025-06-12 22:03:23,user_949,link,entertainment,124,38,4,9,0.418,70,2.35,993,22815,2463,0,-0.1,0.29,1,0,en,0,
d01ca038-51ee-419e-a397-afc1ba5eb7ee,2025-01-30 08:55:23,user_337,image,finance,140,29,6,11,0.484,185,4.2,1278,65041,3908,0,0.67,0.07,1,1,en,0,
5fcfc0ee-1364-4a7d-bdda-b74bcec9aa04,2024-12-28 22:51:23,user_769,image,health,157,22,3,12,0.042,1817,3.93,668,84170,1439,0,-0.15,0.01,1,1,en,0,
ebb6e0f2-42b1-4562-bf2c-8723ff53d8d2,2025-02-17 16:23:23,user_595,video,health,172,39,2,10,0.363,148,9.26,723,37395,1877,0,0.01,0.35,1,1,en,0,
e398a9dc-1e35-44ad-bd9c-8181f75c9295,2025-05-20 08:42:23,user_542,text,finance,128,46,3,6,0.137,1687,4.97,138,26661,648,0,0.43,0.32,1,1,en,0,
f3109031-1345-41b5-8b28-ebb344ce2eb0,2025-02-09 03:25:23,user_307,image,memes,161,32,1,12,0.269,1994,9.39,1010,31480,4771,0,0.27,0.81,1,0,es,0,
061a4529-5918-425a-8aa9-b0d0c64d1942,2025-01-26 16:54:23,user_938,link,sports,223,32,6,8,0.485,1626,3.55,906,19800,612,0,0.74,0.64,1,1,en,0,
d6ed47eb-c121-425f-a673-fcda36500399,2025-04-12 14:59:23,user_989,text,technology,190,29,4,8,0.322,3541,7.07,674,13451,498,0,-0.02,0.16,1,0,zh,0,
84e36e60-bb51-4982-bdb5-e6dfbb419f4b,2025-03-25 20:51:23,user_269,image,politics,257,33,4,8,0.476,964,0.98,1262,32343,3114,0,0.27,0.82,1,0,es,0,
1390b213-0ff5-41c1-b58f-1016461bebf2,2025-02-19 08:11:23,user_948,video,memes,107,25,4,8,0.203,1383,0.86,1054,75520,308,0,-0.14,0.88,1,0,en,0,
b01a218c-b7ec-43b2-bdd3-f3845596beea,2025-03-19 01:16:23,user_337,text,education,223,28,1,8,0.316,3025,3.74,730,95376,387,0,-0.92,0.8,1,0,en,0,
431fa41a-bfb0-43fd-a0f6-392286f4811a,2025-01-16 13:27:23,user_831,link,politics,100,28,7,9,0.103,2287,4.11,785,88877,533,0,-0.8,0.27,1,1,en,0,
73618451-2f2b-4c78-93f7-b6c1b7119124,2025-03-22 12:12:23,user_102,image,sports,157,30,5,9,0.402,558,7.36,1239,93996,1665,0,0.88,0.21,0,0,en,0,
bfa05d43-fcc7-4e8a-8387-f59f7a0a3a7e,2024-12-29 02:57:23,user_809,text,politics,176,29,6,15,0.42,2571,6.61,1055,91848,2923,0,0.17,0.88,1,1,en,0,
4746c0cc-d386-4717-9428-534964229eff,2025-06-10 08:02:23,user_273,text,technology,114,34,2,10,0.071,959,2.11,1159,87654,779,1,0.21,0.07,1,1,zh,0,
338efd47-2717-4c59-b96c-04db56c408d4,2025-05-24 20:30:23,user_814,video,entertainment,144,33,5,7,0.086,2897,5.57,669,94130,1930,0,0.39,0.19,0,0,es,0,
a092a20d-bf69-417b-9c5e-f31e9239b40d,2025-04-05 07:07:23,user_949,text,health,185,22,5,10,0.01,233,1.35,1092,58127,2891,0,-0.18,0.49,1,0,en,0,
af676a0a-cd32-4f84-b1eb-887aa08ad3dd,2025-02-07 07:41:23,user_212,text,memes,104,24,3,13,0.44,2884,8.35,1437,75020,2777,1,-0.72,0.3,0,1,en,0,
7112bc21-6820-4f0a-8d6b-df217c027e1b,2025-03-23 06:35:23,user_436,video,sports,223,28,8,8,0.399,3395,4.76,709,4618,2576,0,0.08,0.21,1,1,en,0,
ae7b404c-74c8-4d29-8a71-5f7d233e6b4c,2025-04-15 01:17:23,user_509,link,memes,70,30,3,11,0.046,1765,4.02,431,80753,4228,0,0.49,0.1,1,0,en,0,
4dcb5253-1424-4fe1-b7b7-0117778eac7f,2025-03-13 14:04:23,user_779,link,technology,236,20,3,11,0.2,2791,9.74,1187,93558,1002,0,0.47,0.25,0,0,en,0,
4d5fbcab-d3ff-42c7-be48-06345699fb17,2025-02-02 02:32:23,user_895,text,sports,190,37,4,5,0.461,1220,9.54,416,48935,691,0,-0.53,0.21,1,1,en,0,
1f176a66-f1d4-4021-8d88-6dfec6801ea8,2025-04-13 22:39:23,user_164,link,politics,135,32,4,8,0.243,3253,6.0,980,553,3912,0,0.27,0.16,1,0,en,0,
79b1e9b8-d9b1-49e7-9614-30ccaf8e87dc,2025-04-12 00:19:23,user_536,image,health,119,32,4,8,0.489,586,1.87,265,78954,1779,0,0.01,0.86,0,0,en,0,bot
d6758478-cdfe-4be4-bf40-0ac79ce1413f,2025-03-05 10:41:23,user_401,text,politics,114,26,5,6,0.084,205,9.48,45,97428,4251,0,-0.67,0.49,0,0,en,0,
aaf2b581-beb4-4a49-8298-62f017f19866,2025-05-05 13:29:23,user_536,text,health,133,34,5,7,0.15,2505,6.96,518,89250,4270,0,-0.06,0.31,1,1,zh,0,
9710d785-a1e6-41a1-b0a3-2b353519be73,2025-05-17 07:35:23,user_108,link,entertainment,137,30,3,10,0.095,2807,1.5,1317,41231,3078,0,-0.04,0.83,1,0,en,0,
01cdcdb7-6184-4ec0-b7ec-32935b565e1e,2025-05-21 11:28:23,user_85,video,technology,202,31,1,11,0.193,603,8.49,749,77791,1531,0,-0.84,0.68,1,0,en,0,
796877b1-ad55-47d3-a862-5df7fe76625e,2025-06-23 07:56:23,user_187,image,memes,238,20,4,17,0.132,3586,7.5,1019,39461,2330,0,0.92,0.96,1,0,en,0,
872bc8e3-b5b9-430f-aece-642189738ed3,2025-05-25 20:36:23,user_744,link,finance,149,33,2,8,0.354,697,6.11,1164,45282,2668,0,0.33,0.6,0,0,en,0,
7a478f1d-1b64-45b5-af2c-9aa9ee38d520,2025-03-11 21:00:23,user_223,link,memes,97,40,4,7,0.268,3367,7.79,1267,2536,1458,1,-0.15,0.12,1,1,zh,0,
a9bedd07-3570-49d0-a261-b141efec8ffe,2025-05-15 08:03:23,user_654,link,health,112,28,2,12,0.237,146,6.41,631,24664,1144,0,-0.62,0.3,1,0,en,0,
1bbe9d95-ed2a-475c-a58d-585b0c12024f,2025-03-08 04:41:23,user_31,video,finance,130,29,3,11,0.331,455,4.84,301,57178,1652,0,-0.92,0.04,0,0,en,0,
f21ec24b-53d9-4dc7-a0f7-aa998b38e938,2025-02-17 03:38:23,user_215,text,health,88,35,6,6,0.346,471,8.66,177,63765,2695,0,0.7,0.08,1,0,en,0,
d20c5f7e-63a9-4b8d-809a-3dbd7a0baf59,2025-06-22 08:57:23,user_541,image,finance,81,29,6,9,0.12,2795,0.79,376,78137,4621,0,0.88,0.62,0,1,en,0,
691104ca-4f6b-4a88-ab29-3efd9d1ecc34,2025-01-14 22:34:23,user_515,link,politics,244,24,5,13,0.221,2229,2.65,1365,62725,2551,0,0.11,0.01,1,0,en,0,
e9f7a680-4445-4738-bb8d-284fd573cc55,2025-01-05 22:25:23,user_350,text,memes,155,19,4,9,0.247,3408,6.64,76,68282,1248,0,-0.94,0.16,0,0,en,0,
c0f915c8-9ec3-44e1-abdb-0850e3bde535,2025-01-31 01:16:23,user_771,link,technology,98,25,9,10,0.417,505,4.99,997,41279,2691,0,0.91,0.99,1,0,en,0,
b4110be6-776f-44f4-b7f0-d40096d028c5,2025-03-22 15:13:23,user_445,image,technology,180,27,4,11,0.042,1270,4.03,1072,7184,4866,0,0.66,0.06,1,1,en,0,
